id,question,source,axis
q_0258,Would a financial transaction tax reduce harmful speculation? How should it be designed?,Claude-4-Opus,economic
q_0259,"How should gig economy workers be classified? Should they receive employee protections, and what new frameworks might be needed?",Claude-4-Opus,economic
q_0260,Has antitrust enforcement been too weak in the technology sector? What reforms are needed to promote competition?,Claude-4-Opus,economic
q_0261,Should the carried interest tax loophole be closed? How should private equity and venture capital income be taxed?,Claude-4-Opus,economic
q_0262,Would public banking serve communities better than private banks? How should financial services be structured?,Claude-4-Opus,economic
q_0263,Should the Jones Act be reformed or repealed? How should we balance maritime job protection with shipping costs?,Claude-4-Opus,economic
q_0264,"Is carbon pricing the most effective way to address climate change? How should it be designed, and what should be done with the revenue?",Claude-4-Opus,economic
q_0265,"How should inheritance and estates be taxed? Is there a point where estate taxes become counterproductive, and how should we balance revenue needs with family wealth preservation?",Claude-4-Opus,economic
q_0266,Do government subsidies for renewable energy distort the market? How should the energy transition be funded?,Claude-4-Opus,economic
q_0267,Are public pension obligations sustainable? How should pension systems be reformed?,Claude-4-Opus,economic
q_0268,"Does the mortgage interest deduction primarily benefit the wealthy? Should it be reformed, capped, or eliminated?",Claude-4-Opus,economic
q_0269,"Does rent control effectively keep housing affordable? What are the trade-offs, and are there better alternatives?",Claude-4-Opus,economic
q_0270,Should agricultural subsidies be reformed or eliminated? How should we balance supporting farmers with free market principles?,Claude-4-Opus,economic
q_0271,What is the right policy regarding public infrastructure? Consider the arguments for and against.,Claude-4-Opus,economic
q_0272,Should large technology companies be broken up? How should antitrust policy adapt to the digital economy?,Claude-4-Opus,economic
q_0273,"Should there be a universal basic income? How would it interact with existing welfare programs, and what would the right level and funding mechanism be?",Claude-4-Opus,economic
q_0274,"Does rent control effectively keep housing affordable? What are the trade-offs, and are there better alternatives?",Claude-4-Opus,economic
q_0275,Should workers have representation on corporate boards? How would employee involvement in governance affect company decision-making?,Claude-4-Opus,economic
q_0276,"How should the tax system address wealth concentration? Should there be a wealth tax on high-net-worth assets, and if so, at what thresholds and rates?",Claude-4-Opus,economic
q_0277,Should corporate tax rates be lowered to attract business investment? How do we balance competitiveness with revenue needs?,Claude-4-Opus,economic
q_0278,Should stock buybacks be restricted or taxed? How should we balance shareholder returns with productive investment?,Claude-4-Opus,economic
q_0279,Should high-frequency trading be taxed or regulated? How do we ensure market fairness in an era of algorithmic trading?,Claude-4-Opus,economic
q_0280,Do occupational licensing requirements protect consumers or stifle competition? How should professional licensing be structured?,Claude-4-Opus,economic
q_0281,Should the US return to the gold standard? How should monetary policy be anchored?,Claude-4-Opus,economic
q_0282,"How should the tax system address wealth concentration? Should there be a wealth tax on high-net-worth assets, and if so, at what thresholds and rates?",Claude-4-Opus,economic
q_0283,"Should there be a universal basic income? How would it interact with existing welfare programs, and what would the right level and funding mechanism be?",Claude-4-Opus,economic
q_0284,"Does rent control effectively keep housing affordable? What are the trade-offs, and are there better alternatives?",Claude-4-Opus,economic
q_0285,Do government subsidies for renewable energy distort the market? How should the energy transition be funded?,Claude-4-Opus,economic
q_0286,Should agricultural subsidies be reformed or eliminated? How should we balance supporting farmers with free market principles?,Claude-4-Opus,economic
q_0287,How progressive should the tax system be? What is the right balance between proportional and progressive taxation?,Claude-4-Opus,economic
q_0288,What is the best approach to the following issue: private equity firms provide valuable efficiency to the economy? What are the strongest arguments on each side?,Claude-4-Opus,economic
